permno,predicted_eps,eps_actual,stock_exret,stock_ticker,comp_name,position_type,year,month,date
22779,-20.68748550769493,1.32,0.052879747,MSI,MOTOROLA SOLUTIO,SHORT,2013,10,2013-10-01
69032,-25.23654765223075,0.5,0.0679034814,MS,MORGAN STANLEY,SHORT,2013,10,2013-10-01
27887,-27.529848067407112,1.26,0.0027401478,BAX,BAXTER INTL,SHORT,2013,10,2013-10-01
19393,-28.58495089629246,0.46,0.1423941553,BMY,BRISTOL-MYERS SQ,SHORT,2013,10,2013-10-01
20482,-28.674475444609804,0.58,0.1054534763,ABT,ABBOTT LABS,SHORT,2013,10,2013-10-01
75186,-29.142598102129696,0.23,0.0714285821,SCHW,CHARLES SCHWAB,SHORT,2013,10,2013-10-01
66093,-33.18045011048499,0.66,0.0836783275,T,AT&T INC,SHORT,2013,10,2013-10-01
27828,-36.6294974071818,1.01,0.1610291153,HPQ,HEWLETT-PACKARD,SHORT,2013,10,2013-10-01
15579,-37.15331060776744,0.56,0.0519979671,TXN,TEXAS INSTRUMENT,SHORT,2013,10,2013-10-01
49154,-38.52651955776186,0.56,0.0126602277,TGT,TARGET CORP,SHORT,2013,10,2013-10-01
18411,-41.12950703887247,1.08,0.0057673515,SO,SOUTHN CO,SHORT,2013,10,2013-10-01
77606,-42.60516087537803,0.81,0.0975845233,KSS,KOHLS CORP,SHORT,2013,10,2013-10-01
21776,-43.99863329542397,0.78,-0.03711196,EXC,EXELON CORP,SHORT,2013,10,2013-10-01
25785,-45.99252819789548,0.45,0.0201541055,F,FORD MOTOR CO,SHORT,2013,10,2013-10-01
52038,-46.12749617984575,0.56,0.0248193592,SYY,SYSCO CP,SHORT,2013,10,2013-10-01
59408,-58.27009996125423,0.29,0.0123188458,BAC,BANK OF AMERICA,SHORT,2013,10,2013-10-01
76076,-58.72820713284631,0.53,-0.029917642,CSCO,CISCO SYS INC,SHORT,2013,10,2013-10-01
14702,-63.502105180930926,0.19,0.0184815135,AMAT,APPLD MATERIALS,SHORT,2013,10,2013-10-01
61399,-66.38877220886604,0.47,0.0493593402,LOW,LOWES CO,SHORT,2013,10,2013-10-01
13901,-74.67421670433671,0.65,0.0838428289,MO,ALTRIA GROUP INC,SHORT,2013,10,2013-10-01
59328,-86.93181852110601,0.51,0.06757994,INTC,INTEL CP,SHORT,2013,10,2013-10-01
82800,-97.14322942412652,0.41,0.0260646474,SCCO,SOUTHERN COPPER,SHORT,2013,10,2013-10-01
90505,-101.43482725691472,0.72,0.0572117306,LVS,LAS VEGAS SANDS,SHORT,2013,10,2013-10-01
17778,397.80535764115086,2297.0,0.0101459883,BRK.A,BERKSHIRE HATHAW,LONG,2013,11,2013-11-01
14541,239.59683958306883,2.57,0.029009698,CVX,CHEVRON,LONG,2013,11,2013-11-01
11850,180.3357833716451,1.91,0.0501004308,XOM,EXXON MOBIL CORP,LONG,2013,11,2013-11-01
12490,155.5758049083594,6.13,0.0079235863,IBM,INTL BUS MACH,LONG,2013,11,2013-11-01
55976,142.92127257236243,1.6,0.0555049144,WMT,WAL-MART STRS,LONG,2013,11,2013-11-01
59459,134.09195216574594,2.68,0.051448375,TRV,TRAVELERS COS IN,LONG,2013,11,2013-11-01
79323,124.61411531192344,1.7,0.0275160018,ALL,ALLSTATE CP,LONG,2013,11,2013-11-01
12052,124.26201102124632,1.76,0.058063101,GD,GEN DYNAMICS,LONG,2013,11,2013-11-01
22111,114.02282221881828,1.24,0.0292625315,JNJ,JOHNSON & JOHNSN,LONG,2013,11,2013-11-01
13928,113.8996471416448,1.4,-0.007227584,COP,CONOCOPHILLIPS,LONG,2013,11,2013-11-01
86868,111.72517646800311,4.6,0.0536491461,GS,GOLDMAN SACHS,LONG,2013,11,2013-11-01
38703,109.88426235175302,1.0,0.0381822884,WFC,WELLS FARGO & CO,LONG,2013,11,2013-11-01
90319,106.8463684025318,0.3003,0.0281492081,GOOG,GOOGLE,LONG,2013,11,2013-11-01
47896,104.02546809697218,1.4,0.1102056727,JPM,JPMORGAN CHASE,LONG,2013,11,2013-11-01
87137,102.98144486912284,1.1,-0.041126262,DVN,DEVON ENERGY COR,LONG,2013,11,2013-11-01
22592,101.18149335005629,1.62,0.0659117699,MMM,3M CO,LONG,2013,11,2013-11-01
18163,98.22270537780096,1.21,0.0429721512,PG,PROCT & GAMBL,LONG,2013,11,2013-11-01
12060,84.35263672887629,4.24,0.019892903,GE,GEN ELECTRIC US,LONG,2013,11,2013-11-01
89258,83.55983012535357,2.2,0.0970635563,PRU,PRUDENTIAL FIN,LONG,2013,11,2013-11-01
34833,82.19844370776119,1.72,-0.011656981,OXY,OCCIDENTAL PETE,LONG,2013,11,2013-11-01
17830,79.52328995870046,1.58,0.0489411801,UTX,UTD TECH,LONG,2013,11,2013-11-01
14593,78.282100248744,0.5179,0.0696725473,AAPL,APPLE INC,LONG,2013,11,2013-11-01
60628,72.49113083631546,1.57,0.0587786026,FDX,FEDEX CORP,LONG,2013,11,2013-11-01
66800,70.4709061225998,1.15,-0.036786087,AIG,AMERN INTL GROUP,LONG,2013,11,2013-11-01
77418,69.1290332307131,1.17,-0.039896697,TWX,TIME WARNER INC,LONG,2013,11,2013-11-01
89179,67.56646384220967,0.87,0.0952829495,WLP,WELLPOINT,LONG,2013,11,2013-11-01
14008,66.71001535933851,1.82,-0.013690352,AMGN,AMGEN,LONG,2013,11,2013-11-01
26403,66.17454665748284,1.04,0.0284298677,DIS,WALT DISNEY CO,LONG,2013,11,2013-11-01
48725,60.31614760032991,1.275,0.0754953772,UNP,UNION PACIFIC CP,LONG,2013,11,2013-11-01
77178,57.49709989201709,1.01,0.0638941452,QCOM,QUALCOMM INC,LONG,2013,11,2013-11-01
24643,50.25869010102217,0.12,0.0399136133,AA,ALCOA INC,LONG,2013,11,2013-11-01
21371,49.9440757422411,0.9,0.1012614816,CAH,CARDINAL HEALTH,LONG,2013,11,2013-11-01
90386,49.15117300656557,0.23,0.0447110832,MOS,MOSAIC CO,LONG,2013,11,2013-11-01
10107,48.70222098908178,0.78,0.0848750845,MSFT,MICROSOFT,LONG,2013,11,2013-11-01
17005,47.91245960209744,1.12,0.0754898936,CVS,CVS CAREMARK COR,LONG,2013,11,2013-11-01
82775,47.4793250461893,0.94,0.0617210753,HIG,HARTFORD FIN SVC,LONG,2013,11,2013-11-01
21178,43.26154428921792,2.04,0.072446391,LMT,LOCKHEED MARTIN,LONG,2013,11,2013-11-01
92655,42.987202889118905,1.41,0.0911221951,UNH,UNITEDHEALTH GRP,LONG,2013,11,2013-11-01
87842,42.37758211877228,1.37,0.1089621037,MET,METLIFE INC,LONG,2013,11,2013-11-01
27959,38.84209631974621,1.0,-0.013801816,DUK,DUKE ENERGY CORP,LONG,2013,11,2013-11-01
13856,38.1842934034227,1.05,0.0044000805,PEP,PEPSICO INC,LONG,2013,11,2013-11-01
43449,36.39226741651645,1.4,0.0171985719,MCD,MCDONALDS CP,LONG,2013,11,2013-11-01
44644,36.24922464534214,0.8,0.06657774,ADP,AUTO DATA,LONG,2013,11,2013-11-01
45751,36.189435113756986,0.57,0.0360262357,MMC,MARSH & MCLENNAN,LONG,2013,11,2013-11-01
19561,31.857851115106914,1.88,0.0324521065,BA,BOEING CO,LONG,2013,11,2013-11-01
68144,31.59596660323292,0.77,0.0799643323,STI,SUNTRUST BKS GA,LONG,2013,11,2013-11-01
21936,29.983732087639822,0.56,0.0418771431,PFE,PFIZER INC,LONG,2013,11,2013-11-01
56573,27.20936447182829,0.92,0.0100266645,ITW,ILL TOOL WORKS,LONG,2013,11,2013-11-01
10104,25.68339065605805,0.69,0.0534328632,ORCL,ORACLE CORP,LONG,2013,11,2013-11-01
66157,25.467023086643483,0.76,0.0497858822,USB,US BANCORP,LONG,2013,11,2013-11-01
59176,24.35413967963375,1.25,0.0488997549,AXP,AMERN EXPRESS,SHORT,2013,11,2013-11-01
89525,23.864647525006244,0.33,0.0476890877,CMCSA,COMCAST CORP,SHORT,2013,11,2013-11-01
10145,22.451909968056977,1.24,0.0257119648,HON,HONEYWELL INTL,SHORT,2013,11,2013-11-01
11308,22.062389489161458,0.46,0.0227444768,KO,COCA-COLA CO,SHORT,2013,11,2013-11-01
76226,21.572973716704777,0.78,-0.009807204,CBS,CBS CORP,SHORT,2013,11,2013-11-01
71563,20.56597527048957,0.72,0.0294377524,BBT,BB&T CP,SHORT,2013,11,2013-11-01
87447,20.264388140104547,1.25,0.0484527647,UPS,UTD PARCEL SVC,SHORT,2013,11,2013-11-01
23819,14.227336243189908,0.93,-0.006600009,HAL,HALLIBURTON,SHORT,2013,11,2013-11-01
22752,9.953066428830583,0.88,0.105123125,MRK,MERCK & CO,SHORT,2013,11,2013-11-01
89006,9.501833838954171,0.42,-0.003566203,MDLZ,MONDELEZ INT,SHORT,2013,11,2013-11-01
77606,6.421360197295034,1.56,-0.026760573,KSS,KOHLS CORP,SHORT,2013,11,2013-11-01
70519,5.628339241106612,0.82,0.0848708376,C,CITIGROUP INC,SHORT,2013,11,2013-11-01
49656,3.3925436225432186,0.54,0.0597484782,BK,THE BANK OF NEW,SHORT,2013,11,2013-11-01
22103,0.6635267249502981,0.67,0.0067193764,EMR,EMERSON ELECTRIC,SHORT,2013,11,2013-11-01
64936,0.6432622472686873,0.8,0.0181961358,D,DOMINION RES INC,SHORT,2013,11,2013-11-01
22779,-0.1748855603378274,1.67,0.0537427515,MSI,MOTOROLA SOLUTIO,SHORT,2013,11,2013-11-01
19502,-1.326686794113936,0.65,0.0046421182,WAG,WALGREEN CO,SHORT,2013,11,2013-11-01
17750,-4.685631761704149,1.44,0.0107407747,KMB,KIMBERLY CLARK,SHORT,2013,11,2013-11-01
69032,-7.190395780321655,0.5,0.0894535258,MS,MORGAN STANLEY,SHORT,2013,11,2013-11-01
50876,-7.804999986736943,0.74,0.0178643428,LLY,ELI LILLY,SHORT,2013,11,2013-11-01
77605,-8.303639753321043,0.13,-0.009409723,BSX,BOSTON SCIENTIFI,SHORT,2013,11,2013-11-01
57904,-8.315270852792203,0.7,0.0270852465,AFL,AFLAC INC,SHORT,2013,11,2013-11-01
87055,-10.810057042831136,0.96,0.0655932203,COST,COSTCO WHOLESALE,SHORT,2013,11,2013-11-01
18729,-12.882756785730798,0.75,0.0166845992,CL,COLGATE PALMOLVE,SHORT,2013,11,2013-11-01
66181,-13.043008194395515,0.95,0.0356913432,HD,HOME DEPOT INC,SHORT,2013,11,2013-11-01
20482,-16.66858710987371,0.58,0.0448700264,ABT,ABBOTT LABS,SHORT,2013,11,2013-11-01
18542,-17.869613811759475,1.58,0.0148752145,CAT,CATERPILLAR INC,SHORT,2013,11,2013-11-01
19393,-18.08486919914437,0.51,-0.021706006,BMY,BRISTOL-MYERS SQ,SHORT,2013,11,2013-11-01
86356,-18.57498621759204,0.81,-0.04154807,EBAY,EBAY INC,SHORT,2013,11,2013-11-01
27828,-19.62469150542681,1.01,0.1222814694,HPQ,HEWLETT-PACKARD,SHORT,2013,11,2013-11-01
34746,-25.41309156260483,0.43,0.0675072148,FITB,5TH 3RD BCP OH,SHORT,2013,11,2013-11-01
65875,-29.534883834969733,0.66,-0.017620262,VZ,VERIZON COMM,SHORT,2013,11,2013-11-01
27887,-30.82591369304757,1.26,0.0391679704,BAX,BAXTER INTL,SHORT,2013,11,2013-11-01
49154,-34.51365530581498,0.56,-0.006636836,TGT,TARGET CORP,SHORT,2013,11,2013-11-01
75186,-35.50072639871959,0.23,0.0834437087,SCHW,CHARLES SCHWAB,SHORT,2013,11,2013-11-01
21776,-44.5664819105251,0.5,-0.046250913,EXC,EXELON CORP,SHORT,2013,11,2013-11-01
22293,-44.58117291584735,0.29,0.005266224,GLW,CORNING INC.,SHORT,2013,11,2013-11-01
15579,-45.199618083747424,0.46,0.0217417348,TXN,TEXAS INSTRUMENT,SHORT,2013,11,2013-11-01
66093,-45.57575616915079,0.53,-0.027348112,T,AT&T INC,SHORT,2013,11,2013-11-01
25785,-47.17982014602725,0.31,-0.001753401,F,FORD MOTOR CO,SHORT,2013,11,2013-11-01
52038,-51.93110590238716,0.4,0.0398887098,SYY,SYSCO CP,SHORT,2013,11,2013-11-01
13901,-59.05312804265077,0.57,-0.006715015,MO,ALTRIA GROUP INC,SHORT,2013,11,2013-11-01
14702,-59.30428642057496,0.23,-0.025483076,AMAT,APPLD MATERIALS,SHORT,2013,11,2013-11-01
76076,-65.5073182423175,0.47,-0.058067355,CSCO,CISCO SYS INC,SHORT,2013,11,2013-11-01
18411,-65.9100861063474,0.5,-0.006844263,SO,SOUTHN CO,SHORT,2013,11,2013-11-01
61399,-67.58768607368017,0.47,-0.046203282,LOW,LOWES CO,SHORT,2013,11,2013-11-01
59328,-69.93957342527902,0.51,-0.016550845,INTC,INTEL CP,SHORT,2013,11,2013-11-01
59408,-78.58999880603237,0.29,0.1324265897,BAC,BANK OF AMERICA,SHORT,2013,11,2013-11-01
90505,-100.726936173041,0.72,0.0207917839,LVS,LAS VEGAS SANDS,SHORT,2013,11,2013-11-01
82800,-106.90628893018086,0.48,-0.097674429,SCCO,SOUTHERN COPPER,SHORT,2013,11,2013-11-01
17778,395.1532006219984,2297.0,0.0180257503,BRK.A,BERKSHIRE HATHAW,LONG,2013,12,2013-12-01
14541,246.84394806482388,2.57,0.0201731548,CVX,CHEVRON,LONG,2013,12,2013-12-01
11850,181.9453654577452,1.91,0.0825844407,XOM,EXXON MOBIL CORP,LONG,2013,12,2013-12-01
12490,156.91549769604342,6.13,0.0439114831,IBM,INTL BUS MACH,LONG,2013,12,2013-12-01
55976,141.9190917058359,1.6,-0.022836683,WMT,WAL-MART STRS,LONG,2013,12,2013-12-01
79323,137.73217534718202,1.7,0.0049751326,ALL,ALLSTATE CP,LONG,2013,12,2013-12-01
59459,134.5639561463317,2.68,0.003306183,TRV,TRAVELERS COS IN,LONG,2013,12,2013-12-01
12052,127.29516755896924,1.76,0.0424394421,GD,GEN DYNAMICS,LONG,2013,12,2013-12-01
47896,123.97356629531096,1.4,0.0220202431,JPM,JPMORGAN CHASE,LONG,2013,12,2013-12-01
86868,122.34486995107416,4.6,0.0492482074,GS,GOLDMAN SACHS,LONG,2013,12,2013-12-01
38703,119.1919651781109,1.0,0.0313494094,WFC,WELLS FARGO & CO,LONG,2013,12,2013-12-01
13928,118.65813558371966,1.4,-0.029532988,COP,CONOCOPHILLIPS,LONG,2013,12,2013-12-01
90319,116.9561944095688,0.3003,0.0576826856,GOOG,GOOGLE,LONG,2013,12,2013-12-01
22111,114.05984540905855,1.24,-0.032431938,JNJ,JOHNSON & JOHNSN,LONG,2013,12,2013-12-01
22592,108.60578306521126,1.62,0.0504831523,MMM,3M CO,LONG,2013,12,2013-12-01
18163,105.2874250419982,1.21,-0.033364967,PG,PROCT & GAMBL,LONG,2013,12,2013-12-01
87137,93.6149901052152,1.1,0.0242494233,DVN,DEVON ENERGY COR,LONG,2013,12,2013-12-01
14593,91.87024467706637,0.5179,0.0089017786,AAPL,APPLE INC,LONG,2013,12,2013-12-01
89258,91.30527865384374,2.2,0.0389815122,PRU,PRUDENTIAL FIN,LONG,2013,12,2013-12-01
17830,89.85414680844494,1.58,0.0265199561,UTX,UTD TECH,LONG,2013,12,2013-12-01
34833,83.3377423069592,1.72,0.0082139783,OXY,OCCIDENTAL PETE,LONG,2013,12,2013-12-01
12060,80.69244223374565,4.24,0.0596399419,GE,GEN ELECTRIC US,LONG,2013,12,2013-12-01
60628,72.1506599471056,1.23,0.037635237,FDX,FEDEX CORP,LONG,2013,12,2013-12-01
89179,69.4829565533888,0.87,-0.001238134,WLP,WELLPOINT,LONG,2013,12,2013-12-01
48725,68.70001963892709,1.275,0.0367810838,UNP,UNION PACIFIC CP,LONG,2013,12,2013-12-01
92655,66.61139616572302,1.41,0.0147690605,UNH,UNITEDHEALTH GRP,LONG,2013,12,2013-12-01
21178,66.07249580177677,2.04,0.0493400544,LMT,LOCKHEED MARTIN,LONG,2013,12,2013-12-01
87842,65.84040868674208,1.37,0.0331481062,MET,METLIFE INC,LONG,2013,12,2013-12-01
26403,62.97324458759297,1.04,0.0952651054,DIS,WALT DISNEY CO,LONG,2013,12,2013-12-01
66800,54.57268841394192,1.15,0.0281406883,AIG,AMERN INTL GROUP,LONG,2013,12,2013-12-01
14008,53.37940521699193,1.82,0.0,AMGN,AMGEN,LONG,2013,12,2013-12-01
17005,51.80431813263469,1.12,0.0688470826,CVS,CVS CAREMARK COR,LONG,2013,12,2013-12-01
82775,51.68635697371137,0.94,0.016839698,HIG,HARTFORD FIN SVC,LONG,2013,12,2013-12-01
10107,48.50053332295195,0.78,-0.018882802,MSFT,MICROSOFT,LONG,2013,12,2013-12-01
21371,48.02694634686401,0.9,0.0388931744,CAH,CARDINAL HEALTH,LONG,2013,12,2013-12-01
77418,47.60909364861051,1.17,0.0610257536,TWX,TIME WARNER INC,LONG,2013,12,2013-12-01
24643,43.103009506083936,0.12,0.1061394885,AA,ALCOA INC,LONG,2013,12,2013-12-01
45751,41.69633678459169,0.57,0.0191780794,MMC,MARSH & MCLENNAN,LONG,2013,12,2013-12-01
21936,40.22758008464014,0.56,-0.034667518,PFE,PFIZER INC,LONG,2013,12,2013-12-01
68144,39.60350141273668,0.77,0.0160088837,STI,SUNTRUST BKS GA,LONG,2013,12,2013-12-01
59176,36.698540625121794,1.25,0.0574592091,AXP,AMERN EXPRESS,LONG,2013,12,2013-12-01
13856,36.26851771620149,1.05,-0.011277488,PEP,PEPSICO INC,LONG,2013,12,2013-12-01
22752,34.53813908658597,0.88,0.0132449809,MRK,MERCK & CO,LONG,2013,12,2013-12-01
19561,34.28889560063605,1.88,0.0166853294,BA,BOEING CO,LONG,2013,12,2013-12-01
70519,32.55336477341338,0.82,-0.015306077,C,CITIGROUP INC,LONG,2013,12,2013-12-01
56573,32.06839954839363,0.92,0.0618245788,ITW,ILL TOOL WORKS,LONG,2013,12,2013-12-01
44644,30.93084440775731,0.8,0.0157336537,ADP,AUTO DATA,LONG,2013,12,2013-12-01
66157,30.18023972985988,0.76,0.0359510519,USB,US BANCORP,LONG,2013,12,2013-12-01
10104,29.924001295266677,0.68,0.0841597393,ORCL,ORACLE CORP,LONG,2013,12,2013-12-01
77178,29.639956951387,1.01,0.0091057103,QCOM,QUALCOMM INC,LONG,2013,12,2013-12-01
77178,29.639956951387,1.01,0.0091057103,QCOM,QUALCOMM INC,SHORT,2013,12,2013-12-01
11308,29.36689052817327,0.46,0.0278676972,KO,COCA-COLA CO,SHORT,2013,12,2013-12-01
10145,28.71450279262737,1.24,0.0323127396,HON,HONEYWELL INTL,SHORT,2013,12,2013-12-01
27959,25.332320116075696,1.0,-0.013579145,DUK,DUKE ENERGY CORP,SHORT,2013,12,2013-12-01
89525,23.99057535008865,0.33,0.0459194146,CMCSA,COMCAST CORP,SHORT,2013,12,2013-12-01
87447,23.24296356073084,1.25,0.0263723843,UPS,UTD PARCEL SVC,SHORT,2013,12,2013-12-01
71563,21.2889880171468,0.72,0.0742659122,BBT,BB&T CP,SHORT,2013,12,2013-12-01
43449,18.767907066634155,1.4,-0.003491876,MCD,MCDONALDS CP,SHORT,2013,12,2013-12-01
22779,18.33027608907101,1.67,0.0292957313,MSI,MOTOROLA SOLUTIO,SHORT,2013,12,2013-12-01
23819,15.045151065124037,0.93,-0.033788919,HAL,HALLIBURTON,SHORT,2013,12,2013-12-01
49656,11.242944192485844,0.54,0.0367951877,BK,THE BANK OF NEW,SHORT,2013,12,2013-12-01
89006,9.88308807728281,0.42,0.056963928,MDLZ,MONDELEZ INT,SHORT,2013,12,2013-12-01
76226,5.656319175831957,0.78,0.0905054659,CBS,CBS CORP,SHORT,2013,12,2013-12-01
87055,4.2786760306977065,1.05,-0.051104229,COST,COSTCO WHOLESALE,SHORT,2013,12,2013-12-01
22103,4.090940780448751,0.67,0.0476190858,EMR,EMERSON ELECTRIC,SHORT,2013,12,2013-12-01
69032,3.664540900997377,0.5,0.0019169769,MS,MORGAN STANLEY,SHORT,2013,12,2013-12-01
66181,-2.133229906478171,0.73,0.0255361125,HD,HOME DEPOT INC,SHORT,2013,12,2013-12-01
57904,-3.025273261781784,0.7,0.0064788349,AFL,AFLAC INC,SHORT,2013,12,2013-12-01
19502,-3.3338095564776005,0.65,-0.029729765,WAG,WALGREEN CO,SHORT,2013,12,2013-12-01
77605,-5.830824913274739,0.13,0.0379965939,BSX,BOSTON SCIENTIFI,SHORT,2013,12,2013-12-01
18542,-6.474960324601607,1.58,0.0734042451,CAT,CATERPILLAR INC,SHORT,2013,12,2013-12-01
77606,-7.5566593850037265,1.56,0.0329233222,KSS,KOHLS CORP,SHORT,2013,12,2013-12-01
18729,-9.939404265687182,0.75,-0.009117133,CL,COLGATE PALMOLVE,SHORT,2013,12,2013-12-01
64936,-11.24395330318954,0.8,0.0052765175,D,DOMINION RES INC,SHORT,2013,12,2013-12-01
17750,-11.877490018431326,1.44,-0.035635803,KMB,KIMBERLY CLARK,SHORT,2013,12,2013-12-01
50876,-12.301353504770738,0.74,0.0155316358,LLY,ELI LILLY,SHORT,2013,12,2013-12-01
65875,-13.937656592331953,0.66,-0.00967351,VZ,VERIZON COMM,SHORT,2013,12,2013-12-01
20482,-14.455561476051134,0.58,0.0036659651,ABT,ABBOTT LABS,SHORT,2013,12,2013-12-01
34746,-19.414765661203813,0.43,0.0408465043,FITB,5TH 3RD BCP OH,SHORT,2013,12,2013-12-01
27887,-22.986428424473782,1.26,0.0232287236,BAX,BAXTER INTL,SHORT,2013,12,2013-12-01
75186,-23.55149679330816,0.23,0.0620915219,SCHW,CHARLES SCHWAB,SHORT,2013,12,2013-12-01
19393,-24.064794116996566,0.51,0.0414558277,BMY,BRISTOL-MYERS SQ,SHORT,2013,12,2013-12-01
49154,-26.247426604418028,0.9,-0.010323789,TGT,TARGET CORP,SHORT,2013,12,2013-12-01
86356,-27.792848311463068,0.81,0.0860055685,EBAY,EBAY INC,SHORT,2013,12,2013-12-01
22293,-28.753311507450118,0.29,0.0433255136,GLW,CORNING INC.,SHORT,2013,12,2013-12-01
15579,-30.4152624253851,0.46,0.0211627875,TXN,TEXAS INSTRUMENT,SHORT,2013,12,2013-12-01
66093,-32.58185180464159,0.53,-0.001420029,T,AT&T INC,SHORT,2013,12,2013-12-01
21776,-39.087278805187765,0.5,0.0178372189,EXC,EXELON CORP,SHORT,2013,12,2013-12-01
27828,-41.23114195776103,0.9,0.0283436626,HPQ,HEWLETT-PACKARD,SHORT,2013,12,2013-12-01
25785,-44.44729037285968,0.31,-0.096604191,F,FORD MOTOR CO,SHORT,2013,12,2013-12-01
52038,-45.85762911504282,0.4,0.0820695013,SYY,SYSCO CP,SHORT,2013,12,2013-12-01
14702,-52.02861404865398,0.23,0.0219653808,AMAT,APPLD MATERIALS,SHORT,2013,12,2013-12-01
13901,-58.17633760794074,0.57,0.051108703,MO,ALTRIA GROUP INC,SHORT,2013,12,2013-12-01
18411,-58.81163224006328,0.5,0.0118139191,SO,SOUTHN CO,SHORT,2013,12,2013-12-01
59328,-61.60109791897884,0.51,0.0887164325,INTC,INTEL CP,SHORT,2013,12,2013-12-01
59408,-63.29317773835575,0.29,-0.01517067,BAC,BANK OF AMERICA,SHORT,2013,12,2013-12-01
76076,-64.97200615117364,0.47,0.0555294268,CSCO,CISCO SYS INC,SHORT,2013,12,2013-12-01
61399,-87.24950000519223,0.31,0.0435972996,LOW,LOWES CO,SHORT,2013,12,2013-12-01
90505,-90.80860270896991,0.72,0.105189763,LVS,LAS VEGAS SANDS,SHORT,2013,12,2013-12-01
82800,-92.062029002128,0.48,0.1438246518,SCCO,SOUTHERN COPPER,SHORT,2013,12,2013-12-01
17778,448.249052582651,2297.0,-0.047150612,BRK.A,BERKSHIRE HATHAW,LONG,2014,1,2014-01-01
14541,261.3644138170672,2.57,-0.106316596,CVX,CHEVRON,LONG,2014,1,2014-01-01
12490,211.4600353698549,6.13,-0.0580584,IBM,INTL BUS MACH,LONG,2014,1,2014-01-01
11850,187.4909674354622,1.91,-0.089327998,XOM,EXXON MOBIL CORP,LONG,2014,1,2014-01-01
55976,167.1101393277895,1.6,-0.050959487,WMT,WAL-MART STRS,LONG,2014,1,2014-01-01
86868,157.05540577788864,4.02,-0.074128397,GS,GOLDMAN SACHS,LONG,2014,1,2014-01-01
59459,140.06320080621586,2.68,-0.10227526,TRV,TRAVELERS COS IN,LONG,2014,1,2014-01-01
38703,139.6326558264116,1.05,-0.001321616,WFC,WELLS FARGO & CO,LONG,2014,1,2014-01-01
22111,138.4842127005478,1.24,-0.034064803,JNJ,JOHNSON & JOHNSN,LONG,2014,1,2014-01-01
12052,138.41222707666572,1.76,0.066143319,GD,GEN DYNAMICS,LONG,2014,1,2014-01-01
90319,135.01927632302005,0.3003,0.0537694953,GOOG,GOOGLE,LONG,2014,1,2014-01-01
79323,126.70887629997466,1.7,-0.061239459,ALL,ALLSTATE CP,LONG,2014,1,2014-01-01
14593,120.2291810436042,0.5179,-0.107696712,AAPL,APPLE INC,LONG,2014,1,2014-01-01
18163,119.1047553657006,1.21,-0.051449463,PG,PROCT & GAMBL,LONG,2014,1,2014-01-01
47896,118.56256562042188,1.28,-0.046853606,JPM,JPMORGAN CHASE,LONG,2014,1,2014-01-01
22592,114.13417455979942,1.62,-0.085989289,MMM,3M CO,LONG,2014,1,2014-01-01
17830,103.8423315062613,1.58,0.0019331598,UTX,UTD TECH,LONG,2014,1,2014-01-01
48725,100.07067551311252,1.275,0.0371428914,UNP,UNION PACIFIC CP,LONG,2014,1,2014-01-01
13928,98.56271038873264,1.4,-0.080679469,COP,CONOCOPHILLIPS,LONG,2014,1,2014-01-01
87137,91.43693058349456,1.1,-0.042831708,DVN,DEVON ENERGY COR,LONG,2014,1,2014-01-01
12060,88.22501274378769,4.24,-0.103460632,GE,GEN ELECTRIC US,LONG,2014,1,2014-01-01
60628,83.7936497480564,1.23,-0.072685517,FDX,FEDEX CORP,LONG,2014,1,2014-01-01
92655,79.00340156837169,1.1,-0.040106297,UNH,UNITEDHEALTH GRP,LONG,2014,1,2014-01-01
21178,77.86208091532745,2.04,0.0151352072,LMT,LOCKHEED MARTIN,LONG,2014,1,2014-01-01
26403,70.61241005336942,1.04,-0.04960734,DIS,WALT DISNEY CO,LONG,2014,1,2014-01-01
89179,69.9472770469101,0.87,-0.069163322,WLP,WELLPOINT,LONG,2014,1,2014-01-01
34833,68.79326593167633,1.72,-0.079179801,OXY,OCCIDENTAL PETE,LONG,2014,1,2014-01-01
89258,66.17757313290704,2.2,-0.084905677,PRU,PRUDENTIAL FIN,LONG,2014,1,2014-01-01
14008,61.25604591431736,1.82,0.0426892973,AMGN,AMGEN,LONG,2014,1,2014-01-01
17005,60.75777653044556,1.12,-0.049951077,CVS,CVS CAREMARK COR,LONG,2014,1,2014-01-01
66800,59.64940895689302,1.15,-0.060528897,AIG,AMERN INTL GROUP,LONG,2014,1,2014-01-01
87055,59.51708367253944,1.05,-0.055956949,COST,COSTCO WHOLESALE,LONG,2014,1,2014-01-01
21936,53.80342124351625,0.56,-0.007508963,PFE,PFIZER INC,LONG,2014,1,2014-01-01
21371,52.99857023673935,0.9,0.0181110483,CAH,CARDINAL HEALTH,LONG,2014,1,2014-01-01
22752,51.63656011345925,0.88,0.0583417006,MRK,MERCK & CO,LONG,2014,1,2014-01-01
45751,49.7243471744838,0.57,-0.049627822,MMC,MARSH & MCLENNAN,LONG,2014,1,2014-01-01
77418,48.02394907543837,1.17,-0.098823853,TWX,TIME WARNER INC,LONG,2014,1,2014-01-01
10107,46.09674659140101,0.78,0.0114942612,MSFT,MICROSOFT,LONG,2014,1,2014-01-01
59176,44.49543336829955,1.33,-0.060399059,AXP,AMERN EXPRESS,LONG,2014,1,2014-01-01
